pythermalcomfort_version,cycle_time,simulation_time,dt,t_skin_mean,t_skin_head,t_skin_neck,t_skin_chest,t_skin_back,t_skin_pelvis,t_skin_left_shoulder,t_skin_left_arm,t_skin_left_hand,t_skin_right_shoulder,t_skin_right_arm,t_skin_right_hand,t_skin_left_thigh,t_skin_left_leg,t_skin_left_foot,t_skin_right_thigh,t_skin_right_leg,t_skin_right_foot,t_core_head,t_core_neck,t_core_chest,t_core_back,t_core_pelvis,t_core_left_shoulder,t_core_left_arm,t_core_left_hand,t_core_right_shoulder,t_core_right_arm,t_core_right_hand,t_core_left_thigh,t_core_left_leg,t_core_left_foot,t_core_right_thigh,t_core_right_leg,t_core_right_foot,w_mean,w_head,w_neck,w_chest,w_back,w_pelvis,w_left_shoulder,w_left_arm,w_left_hand,w_right_shoulder,w_right_arm,w_right_hand,w_left_thigh,w_left_leg,w_left_foot,w_right_thigh,w_right_leg,w_right_foot,weight_loss_by_evap_and_res,cardiac_output,q_thermogenesis_total,q_res,q_skin2env_head,q_skin2env_neck,q_skin2env_chest,q_skin2env_back,q_skin2env_pelvis,q_skin2env_left_shoulder,q_skin2env_left_arm,q_skin2env_left_hand,q_skin2env_right_shoulder,q_skin2env_right_arm,q_skin2env_right_hand,q_skin2env_left_thigh,q_skin2env_left_leg,q_skin2env_left_foot,q_skin2env_right_thigh,q_skin2env_right_leg,q_skin2env_right_foot,dt_skin_head,dt_skin_neck,dt_skin_chest,dt_skin_back,dt_skin_pelvis,dt_skin_left_shoulder,dt_skin_left_arm,dt_skin_left_hand,dt_skin_right_shoulder,dt_skin_right_arm,dt_skin_right_hand,dt_skin_left_thigh,dt_skin_left_leg,dt_skin_left_foot,dt_skin_right_thigh,dt_skin_right_leg,dt_skin_right_foot,dt_core_head,dt_core_neck,dt_core_chest,dt_core_back,dt_core_pelvis,dt_core_left_shoulder,dt_core_left_arm,dt_core_left_hand,dt_core_right_shoulder,dt_core_right_arm,dt_core_right_hand,dt_core_left_thigh,dt_core_left_leg,dt_core_left_foot,dt_core_right_thigh,dt_core_right_leg,dt_core_right_foot,sensation_overall,comfort_overall,sensation_head,sensation_neck,sensation_chest,sensation_back,sensation_pelvis,sensation_left_shoulder,sensation_left_arm,sensation_left_hand,sensation_right_shoulder,sensation_right_arm,sensation_right_hand,sensation_left_thigh,sensation_left_leg,sensation_left_foot,sensation_right_thigh,sensation_right_leg,sensation_right_foot,comfort_head,comfort_neck,comfort_chest,comfort_back,comfort_pelvis,comfort_left_shoulder,comfort_left_arm,comfort_left_hand,comfort_right_shoulder,comfort_right_arm,comfort_right_hand,comfort_left_thigh,comfort_left_leg,comfort_left_foot,comfort_right_thigh,comfort_right_leg,comfort_right_foot
2.8.4,8,0:08:00,60,33.84341410389964,34.69283800992038,34.80595800362947,34.13563803123932,33.17717179258882,35.36069697656696,33.70292341367059,33.80710721350975,34.342965378633025,33.70292341367057,33.80710721350974,34.34296537863306,33.414227061507354,33.10452801484622,33.182345605063915,33.41422706150733,33.104528014846196,33.18234560506389,36.79074385073386,36.381621834216105,36.55757757974311,36.60796862800014,36.77782014971569,35.758403625887816,35.429075263413345,34.92476592677323,35.758403625887745,35.42907526341327,34.92476592677324,35.9347888439367,35.53992416799228,33.71509705692262,35.93478884393674,35.53992416799224,33.71509705692257,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012291450402268589,275.77645601082196,95.78159017206445,7.799448271544399,6.394767057146371,1.7143552134885047,7.168185174544697,8.379024300388776,12.574939706591165,5.120562249958267,3.3197797578133104,3.162277508433463,5.120562249958227,3.319779757813275,3.1622775084334656,9.447587159896457,4.79942597064025,2.818859981496136,9.447587159896413,4.799425970640293,2.818859981496098,-1.1762609656547814e-05,-8.124726195527879e-06,-4.168184960586056e-05,-3.9424934788693616e-05,-1.670531521161441e-05,-4.64019560567408e-05,-7.46804652707785e-05,-8.981461717354478e-05,-4.6401956056503955e-05,-7.468046527042323e-05,-8.981461717390004e-05,-4.149354549187005e-05,-9.52291788368124e-05,-0.00026253336096739114,-4.149354549187005e-05,-9.522917883657556e-05,-0.0002625333609675096,-6.134516138208331e-06,-3.829029378484469e-06,-7.1401194887243944e-06,-6.1174323333782844e-06,-9.41479659104516e-06,-2.5603815331483777e-05,-5.020212729197245e-05,-7.966992045306635e-05,-2.5603815331602203e-05,-5.0202127291854024e-05,-7.96699204528295e-05,-4.5595980464815016e-05,-7.966648001615322e-05,-0.0002607317256098677,-4.559598046445975e-05,-7.966648001627164e-05,-0.0002607317256097493,-0.05,1.98,-0.0,0.0,-0.0,0.01,0.05,-0.02,-0.04,-0.03,-0.02,-0.04,-0.03,-0.01,-0.05,-0.12,-0.01,-0.05,-0.12,2.31,1.97,2.16,2.14,2.23,2.15,2.06,1.99,2.15,2.06,1.99,1.98,2.06,2.06,1.98,2.06,2.06
2.8.4,9,0:09:00,60,33.8400421496932,34.6921871128068,34.80548305463638,34.13346026989537,33.17512461520524,35.359781982892585,33.70044274232484,33.803102140668486,34.338170036300234,33.70044274232483,33.803102140668415,34.338170036300255,33.41189251120106,33.09915584956993,33.167516573824805,33.411892511201046,33.09915584956992,33.16751657382479,36.79035551825502,36.381359453141286,36.55714695922331,36.6075942017135,36.77727023570151,35.75688868292234,35.426092714086735,34.92024941670269,35.75688868292227,35.426092714086664,34.920249416702696,35.932091431883265,35.53517419397495,33.69989391819714,35.9320914318833,35.5351741939749,33.69989391819711,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012289582580172362,275.766729912148,95.80563998167466,7.8014066358361,6.394121238924036,1.714234827518812,7.165422828356931,8.375644724771485,12.573300337010947,5.118266255614096,3.317421347613729,3.159829174168207,5.118266255614079,3.317421347613722,3.1598291741682214,9.44340789700411,4.79417432433676,2.810494065117793,9.443407897004079,4.794174324336741,2.810494065117779,-1.1261874327672671e-05,-7.957955518259988e-06,-3.882071974163163e-05,-3.659870616855206e-05,-1.59441164999663e-05,-4.364388888546955e-05,-7.032980143293344e-05,-8.450926024086888e-05,-4.364388888511428e-05,-7.032980143210447e-05,-8.450926024039518e-05,-4.013296850568319e-05,-9.225051835421993e-05,-0.0002546175242053768,-4.013296850556476e-05,-9.225051835528574e-05,-0.0002546175242046663,-6.472207980697439e-06,-4.3730179136503015e-06,-7.1770086633430685e-06,-6.240438110557041e-06,-9.165233569656076e-06,-2.5249049424639716e-05,-4.9709155443504e-05,-7.527516784241091e-05,-2.5249049424521294e-05,-4.9709155443385575e-05,-7.527516784241091e-05,-4.4956867557270165e-05,-7.916623362215584e-05,-0.00025338564542470485,-4.4956867557270165e-05,-7.916623362227426e-05,-0.00025338564542434956,-0.05,1.98,-0.0,0.0,-0.0,0.01,0.05,-0.02,-0.04,-0.03,-0.02,-0.04,-0.03,-0.01,-0.05,-0.13,-0.01,-0.05,-0.13,2.31,1.97,2.17,2.15,2.22,2.15,2.05,1.99,2.15,2.05,1.99,1.98,2.07,2.05,1.98,2.07,2.05
2.8.4,10,0:10:00,60,33.836794969566846,34.69155731299865,34.80500681259188,34.13141622695602,33.17320796841233,35.35890512505924,33.69807816645411,33.799277406819584,34.333615791342005,33.6980781664541,33.79927740681955,34.33361579134202,33.40962455890213,33.09393302295798,33.153111989015535,33.40962455890213,33.09393302295796,33.153111989015514,36.7899504720089,36.38107184999689,36.556713469010866,36.60721235640746,36.77673319276946,35.75539557866897,35.42314234768428,34.91596927011812,35.75539557866889,35.42314234768419,34.915969270118126,35.929431744513735,35.530455108402236,33.68511456516215,35.92943174451378,35.5304551084022,33.68511456516212,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012287804637455619,275.75762285451646,95.82910769634445,7.803317600420105,6.3934991404511585,1.7141150793305533,7.162840157822758,8.372494114897755,12.571732355414085,5.116091258145919,3.315182995169566,3.15751380397512,5.1160912581459055,3.3151829951695264,3.157513803975129,9.439356124296346,4.789077332609994,2.8023740542117683,9.439356124296314,4.789077332609981,2.8023740542117612,-1.0848285226335482e-05,-7.915816551455161e-06,-3.629602239906641e-05,-3.411962305968075e-05,-1.5249894572969918e-05,-4.134452242918011e-05,-6.675121402111017e-05,-7.992237221318513e-05,-4.134452242894326e-05,-6.675121402205756e-05,-7.992237221342199e-05,-3.8909171771569126e-05,-8.953608793807652e-05,-0.00024715052065182874,-3.8909171771450704e-05,-8.953608793795808e-05,-0.0002471505206515919,-6.750770768704229e-06,-4.7933857398874125e-06,-7.224836874068311e-06,-6.364088434078023e-06,-8.950715534083997e-06,-2.4885070889505793e-05,-4.917277337419534e-05,-7.133577640949795e-05,-2.488507088974264e-05,-4.9172773374550614e-05,-7.133577640949795e-05,-4.43281228254951e-05,-7.865142621194347e-05,-0.00024632255058314455,-4.432812282537668e-05,-7.865142621170662e-05,-0.000246322550583263,-0.06,1.98,-0.0,0.0,-0.0,0.01,0.05,-0.02,-0.04,-0.03,-0.02,-0.04,-0.03,-0.01,-0.05,-0.14,-0.01,-0.05,-0.14,2.32,1.97,2.17,2.15,2.22,2.14,2.04,1.99,2.14,2.04,1.99,1.98,2.08,2.03,1.98,2.08,2.03
2.8.4,11,0:11:00,60,33.83366017883362,34.69094579173036,34.80452762262332,34.12949032904566,33.17140598994033,35.358063277604636,33.69581241261953,33.795607028720326,34.32927448178337,33.69581241261949,33.79560702872025,34.329274481783386,33.40741747415869,33.08884794773907,33.13911034007912,33.407417474158706,33.08884794773903,33.13911034007907,36.78953184526414,36.38076459202623,36.55627684146774,36.60682338193004,36.776207305213156,35.75392462039958,35.42022614417084,34.91190042499632,35.75392462039951,35.42022614417075,34.91190042499634,35.926809217499624,35.52576774499961,33.6707411374773,35.92680921749967,35.52576774499957,33.670741137477265,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012286106204927988,275.74905314165943,95.85204176146448,7.805185110180994,6.392897207954852,1.7139950054412272,7.16041609161546,8.369544430110569,12.570229733009366,5.114018080526664,3.3130454803623675,3.1553149133780134,5.114018080526652,3.3130454803623497,3.1553149133780196,9.435419983787376,4.784122150228615,2.7944869910080157,9.435419983787376,4.784122150228603,2.7944869910080046,-1.049666346920238e-05,-7.93736740843561e-06,-3.4067382322551985e-05,-3.194411321523205e-05,-1.4614297222455738e-05,-3.940959784548189e-05,-6.374556414835789e-05,-7.590408263714228e-05,-3.940959784548189e-05,-6.374556414776578e-05,-7.59040826372607e-05,-3.7799204982154794e-05,-8.704711019926018e-05,-0.00024007641348783675,-3.779920498191795e-05,-8.704711019926018e-05,-0.00024007641348795518,-6.977112412561344e-06,-5.120966177685204e-06,-7.277125718729849e-06,-6.482907956950612e-06,-8.76479260512042e-06,-2.451597115644688e-05,-4.860339189072249e-05,-6.781408536333799e-05,-2.4515971156328456e-05,-4.860339189072249e-05,-6.781408536310115e-05,-4.370878356851904e-05,-7.812272337706835e-05,-0.0002395571280808658,-4.370878356851904e-05,-7.812272337718677e-05,-0.0002395571280808658,-0.06,1.98,-0.0,0.0,-0.0,0.01,0.05,-0.02,-0.04,-0.04,-0.02,-0.04,-0.04,-0.01,-0.06,-0.15,-0.01,-0.06,-0.15,2.32,1.98,2.18,2.16,2.22,2.14,2.03,1.98,2.14,2.03,1.98,1.98,2.08,2.02,1.98,2.08,2.02
2.8.4,12,0:12:00,60,33.83062732366433,34.690350313841314,34.80404506257919,34.127668949918686,33.16970489605145,35.35725364259502,33.69363183672445,33.79207093707086,34.32512225094497,33.693631836724364,33.79207093707075,34.32512225094497,33.40526640976538,33.08389063378554,33.125491541854316,33.40526640976539,33.08389063378551,33.125491541854316,36.78910230697311,36.38044188017316,36.55583705693758,36.60642775494274,36.7756911566042,35.752475924885665,35.417345591746844,34.90802032997354,35.75247592488559,35.41734559174674,34.908020329973546,35.92422331921233,35.52111287779402,33.656755586939184,35.92422331921237,35.52111287779398,33.65675558693916,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012284478674397178,275.7409534824493,95.87448167023389,7.807012381030756,6.3923127471988614,1.713874188615531,7.1581321567283664,8.366771251540941,12.568787112934645,5.112031574014323,3.3109942756129325,3.153218895096497,5.112031574014283,3.31099427561289,3.153218895096503,9.431589526108306,4.779297773916179,2.7868210522212413,9.43158952610833,4.779297773916149,2.7868210522212147,-1.0192021138166751e-05,-7.986499475975961e-06,-3.209829850601882e-05,-3.0032974533256152e-05,-1.4030790910031972e-05,-3.776256390963795e-05,-6.117296832096978e-05,-7.235515931055166e-05,-3.7762563910230064e-05,-6.117296832168033e-05,-7.235515931055166e-05,-3.678474572398708e-05,-8.475125364846293e-05,-0.0002333608156069052,-3.678474572375023e-05,-8.475125364881819e-05,-0.00023336081560737892,-7.158971517166416e-06,-5.378530884551462e-06,-7.329742169422578e-06,-6.593783121644492e-06,-8.602476815866567e-06,-2.4144925231913323e-05,-4.800920706659421e-05,-6.46682503796588e-05,-2.414492523203175e-05,-4.8009207066831056e-05,-6.466825037989565e-05,-4.309830478822126e-05,-7.75811200932471e-05,-0.00023309250896860572,-4.309830478822126e-05,-7.758112009312868e-05,-0.00023309250896836887,-0.07,1.98,-0.0,0.0,-0.0,0.01,0.05,-0.02,-0.05,-0.04,-0.02,-0.05,-0.04,-0.01,-0.06,-0.16,-0.01,-0.06,-0.16,2.32,1.98,2.18,2.16,2.22,2.14,2.02,1.98,2.14,2.02,1.98,1.98,2.09,2.0,1.98,2.09,2.0
2.8.4,13,0:13:00,60,33.82768747240801,34.68976905384885,34.80355937112195,34.125940178833496,33.168092721819086,35.35647370467007,33.6915256144174,33.78865327730535,34.32113858122727,33.69152561441728,33.78865327730525,34.32113858122729,33.40316723317999,33.079052403229454,33.11223662238816,33.40316723318,33.0790524032294,33.112236622388146,36.78866408880536,36.38010691713974,36.55539425419265,36.60602605213733,36.775183568665135,35.75104946416184,35.41450178679049,34.9043089044778,35.75104946416177,35.41450178679042,34.904308904477816,35.92167353632679,35.51649121153706,33.64314006682031,35.92167353632685,35.51649121153703,33.64314006682027,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01228291482684496,275.73326808624165,95.89646125673703,7.808802168062409,6.391743621765886,1.7137525224238792,7.155972190153269,8.364153360638467,12.567399699728094,5.110119772831385,3.309018159805638,3.151214222456505,5.110119772831312,3.3090181598055732,3.151214222456505,9.427856335323764,4.77459471689481,2.7793651992617607,9.427856335323774,4.7745947168947795,2.7793651992617607,-9.92463148404473e-06,-8.04266740210835e-06,-3.0356318782883326e-05,-2.8351564814717752e-05,-1.3493916826945451e-05,-3.634293158469859e-05,-5.893486082442223e-05,-6.920384730667214e-05,-3.6342931585409134e-05,-5.893486082501435e-05,-6.920384730690898e-05,-3.5851073221830156e-05,-8.262189922542499e-05,-0.00022697997041341012,-3.5851073221948584e-05,-8.262189922542499e-05,-0.00022697997041258114,-7.303636129189309e-06,-5.582717223617806e-06,-7.380045748798617e-06,-6.695046756869753e-06,-8.459798984479978e-06,-2.3774345397124343e-05,-4.739674927260277e-05,-6.185709159562217e-05,-2.377434539700592e-05,-4.739674927201065e-05,-6.185709159550375e-05,-4.24963814256311e-05,-7.702777094931908e-05,-0.00022692533531459464,-4.249638142539425e-05,-7.702777094920066e-05,-0.0002269253353148315,-0.07,1.98,0.0,0.0,-0.01,0.01,0.05,-0.03,-0.05,-0.04,-0.03,-0.05,-0.04,-0.01,-0.06,-0.17,-0.01,-0.06,-0.17,2.32,1.98,2.19,2.17,2.21,2.13,2.02,1.98,2.13,2.02,1.98,1.98,2.1,1.99,1.98,2.1,1.99
2.8.4,14,0:14:00,60,33.824832915447494,34.6892004926137,34.8030711066275,34.12429360898495,33.16655908523416,35.35572119622922,33.6894850918346,33.78534125157749,34.31730567365018,33.68948509183454,33.785341251577435,34.3173056736502,33.401116394293666,33.07432565974222,33.09932756983459,33.40111639429367,33.074325659742115,33.09932756983458,36.78821904041272,36.37976217794798,36.55494867198215,36.60561889631527,36.77468355655903,35.749645101823845,35.41169550977478,34.900748373369645,35.74964510182379,35.41169550977471,34.90074837336966,35.91915936572113,35.51190337864224,33.62987715786498,35.91915936572119,35.51190337864221,33.62987715786495,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012281408549366265,275.72595041099044,95.91801043593185,7.810556907236424,6.391188086817008,1.713630067045925,7.153922064011524,8.361672339141832,12.566063182270003,5.108273184089385,3.307108268268231,3.1492909824665474,5.1082731840892786,3.307108268268175,3.1492909824665563,9.42421323624588,4.77000473838698,2.772109006880368,9.42421323624589,4.770004738386926,2.7721090068803615,-9.687666541087954e-06,-8.094857620714417e-06,-2.881285141983862e-05,-2.6869570539389543e-05,-1.299896541577065e-05,-3.510370511747851e-05,-5.6960996091840836e-05,-6.639449529508568e-05,-3.5103705118070634e-05,-5.6960996091603985e-05,-6.63944952947304e-05,-3.498627642315455e-05,-8.063717593482048e-05,-0.00022091532443594037,-3.498627642315455e-05,-8.063717593517575e-05,-0.00022091532443617722,-7.417473210698707e-06,-5.745653196006136e-06,-7.426370174930715e-06,-6.785930367669835e-06,-8.333535101693693e-06,-2.3406038966555798e-05,-4.6771283595129866e-05,-5.934218513594658e-05,-2.340603896631895e-05,-4.6771283595129866e-05,-5.934218513594658e-05,-4.1902843427739826e-05,-7.646388158034275e-05,-0.0002210484825887704,-4.1902843427621404e-05,-7.646388158034275e-05,-0.0002210484825887704,-0.07,1.97,0.0,0.0,-0.01,0.01,0.05,-0.03,-0.05,-0.04,-0.03,-0.05,-0.04,-0.01,-0.07,-0.18,-0.01,-0.07,-0.18,2.33,1.98,2.19,2.17,2.21,2.13,2.01,1.98,2.13,2.01,1.98,1.98,2.1,1.97,1.98,2.1,1.97
2.8.4,15,0:15:00,60,33.82205694024452,34.68864335094031,34.80258095054766,34.122720148520315,33.16509497784737,35.35499406886624,33.6875032801865,33.78212432743471,34.31360801144654,33.68750328018647,33.78212432743465,34.313608011446526,33.399110821079724,33.0697037035292,33.08674725503976,33.39911082107972,33.06970370352909,33.08674725503973,36.78776869065152,36.37940960549609,36.55450061023313,36.60520692280039,36.77419029497185,35.74826262112053,35.40892728386446,34.897323055660266,35.7482626211205,35.40892728386438,34.89732305566028,35.91668031010182,35.50734993998671,33.61695000159861,35.91668031010187,35.50734993998668,33.61695000159859,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012279954618442316,275.7189613933073,95.9391561401471,7.812278791639219,6.390644690323065,1.7135069632684319,7.151969434510426,8.359312205789124,12.564773674107057,5.106484218369094,3.3052574453412538,3.1474405759387025,5.106484218369037,3.305257445341222,3.1474405759387105,9.420654064865353,4.765520624552241,2.7650425789866557,9.420654064865364,4.7655206245521375,2.7650425789866486,-9.476020585807986e-06,-8.137741574169392e-06,-2.744283080910274e-05,-2.5560609748727833e-05,-1.2541807347569526e-05,-3.400870971338084e-05,-5.520042879763783e-05,-6.38817929514109e-05,-3.400870971231503e-05,-5.520042879692729e-05,-6.38817929514109e-05,-3.4180648105438154e-05,-7.87790581205409e-05,-0.0002151508758927889,-3.4180648105438154e-05,-7.877905812136987e-05,-0.0002151508758927889,-7.505829353367707e-06,-5.8762075314670405e-06,-7.4676958170982745e-06,-6.866225247984895e-06,-8.221026453014702e-06,-2.3041345055219154e-05,-4.6137098505383276e-05,-5.708862848964695e-05,-2.304134505474546e-05,-4.6137098505501704e-05,-5.708862848964695e-05,-4.131759365518425e-05,-7.589064425879144e-05,-0.00021545260443952923,-4.131759365542109e-05,-7.589064425879144e-05,-0.00021545260443929238,-0.08,1.96,0.0,0.0,-0.01,0.01,0.05,-0.03,-0.05,-0.04,-0.03,-0.05,-0.04,-0.02,-0.07,-0.18,-0.02,-0.07,-0.18,2.33,1.98,2.2,2.17,2.21,2.13,2.0,1.98,2.13,2.0,1.98,1.98,2.11,1.95,1.98,2.11,1.95
2.8.4,16,0:16:00,60,33.819353659565586,34.688096543707324,34.80208959940763,34.12121185376391,33.16369258131645,35.354290469189735,33.68557446979015,33.77899369188501,34.310032028786374,33.6855744697901,33.77899369188497,34.31003202878635,33.39714783671744,33.065180583320725,33.0744793885603,33.39714783671742,33.06518058332064,33.07447938856029,36.787314305012735,36.37905075081477,36.554050404016905,36.60479075870782,36.77370309164616,35.74690174642744,35.40619742097494,34.89401914502851,35.746901746427405,35.40619742097485,34.89401914502851,35.914235875827444,35.50283138785109,33.604342378292614,35.91423587582749,35.50283138785107,33.60434237829259,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01227854853282531,275.7122680455651,95.95992283833768,7.813969813765883,6.390112209598392,1.7133833829070915,7.150103517711559,8.357059093922304,12.563527664486932,5.104746746471125,3.303459801960253,3.145655506545276,5.104746746471103,3.3034598019602206,3.1456555065452703,9.417173487185005,4.761136012831794,2.758156505948516,9.417173487184995,4.761136012831697,2.758156505948499,-9.28569455650082e-06,-8.169267997359953e-06,-2.622434107723374e-05,-2.440178977991536e-05,-1.2118789382971803e-05,-3.303019413500863e-05,-5.3615402379728984e-05,-6.162770339403304e-05,-3.303019413453493e-05,-5.3615402379728984e-05,-6.162770339462516e-05,-3.342622023237614e-05,-7.703260355036434e-05,-0.00020967191324719654,-3.342622023261299e-05,-7.703260355036434e-05,-0.00020967191324743338,-7.573093979710658e-06,-5.980911355389177e-06,-7.5034369370285955e-06,-6.93606820950284e-06,-8.12005542816981e-06,-2.268124488485531e-05,-4.54977148252785e-05,-5.506517719595649e-05,-2.268124488497373e-05,-4.5497714825515344e-05,-5.506517719619334e-05,-4.074057123955773e-05,-7.530920226036149e-05,-0.00021012705509993642,-4.074057123967615e-05,-7.530920226024307e-05,-0.00021012705509993642,-0.08,1.95,0.0,0.01,-0.01,0.01,0.05,-0.03,-0.05,-0.04,-0.03,-0.05,-0.04,-0.02,-0.07,-0.19,-0.02,-0.07,-0.19,2.33,1.98,2.2,2.18,2.21,2.12,1.99,1.98,2.12,1.99,1.98,1.98,2.11,1.94,1.98,2.11,1.94
2.8.4,17,0:17:00,60,33.8167178780038,34.687559146215996,34.801597709928444,34.119761783018504,33.16234510779915,35.35360871798876,33.68369393875072,33.775941868966704,34.306565845047814,33.68369393875066,33.77594186896665,34.3065658450478,33.39522509333828,33.060750977752875,33.06250849208265,33.39522509333826,33.0607509777528,33.06250849208264,36.786856935558134,36.37868687343274,36.553598405973055,36.6043710104456,36.773221366260884,35.74556215957401,35.40350605862965,34.89082449940769,35.74556215957397,35.40350605862957,34.890824499407685,35.91182557201365,35.49834814993062,33.59203875033011,35.91182557201368,35.49834814993059,33.592038750330076,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.012277186383680914,275.7058423384267,95.98033284153327,7.815631790392709,6.389589607457435,1.7132595015761167,7.148314891660308,8.354900969002049,12.562321976911226,5.10305576092878,3.301710410431779,3.1439292206853438,5.1030557609287355,3.301710410431755,3.143929220685333,9.413766855337276,4.75684525142055,2.751441840773074,9.413766855337254,4.7568452514204695,2.7514418407730705,-9.113453883102807e-06,-8.189185667125306e-06,-2.513824594008914e-05,-2.3373275515344478e-05,-1.1726661275091033e-05,-3.2146839939173336e-05,-5.2177259161586185e-05,-5.9599711002770545e-05,-3.21468399395286e-05,-5.2177259161349335e-05,-5.9599711002888967e-05,-3.271640603810984e-05,-7.538533680791677e-05,-0.00020446444132436644,-3.2716406038228264e-05,-7.53853368075615e-05,-0.00020446444132401118,-7.622824243351071e-06,-6.064623033807948e-06,-7.5333007308368375e-06,-6.995804370409549e-06,-8.028756421296634e-06,-2.2326447557219353e-05,-4.4856039088140655e-05,-5.3244093680267686e-05,-2.2326447557219353e-05,-4.485603908802223e-05,-5.324409368038611e-05,-4.0171730229943135e-05,-7.472063200779644e-05,-0.0002050604660417103,-4.017173023006156e-05,-7.472063200791486e-05,-0.00020506046604194713,-0.09,1.94,0.0,0.01,-0.01,0.01,0.05,-0.03,-0.06,-0.05,-0.03,-0.06,-0.05,-0.02,-0.07,-0.2,-0.02,-0.07,-0.2,2.33,1.98,2.21,2.18,2.21,2.12,1.99,1.98,2.12,1.99,1.98,1.98,2.11,1.92,1.98,2.11,1.92
2.8.4,18,0:18:00,60,33.81414498653153,34.68703036833304,34.80110587505046,34.118363868860186,33.161046661638174,35.352947292077474,33.68185773439151,33.77296244646787,34.3031990438965,33.68185773439146,33.77296244646779,34.303199043896484,33.393340518702956,33.056410099911524,33.05081987480936,33.393340518702935,33.05641009991142,33.05081987480934,36.786397462548294,36.378319013294345,36.55314497441757,36.60394825652014,36.77274463326642,35.74424351224734,35.400853189933734,34.88772844691,35.744243512247294,35.40085318993367,34.88772844690998,35.90944891036417,35.49390059378217,33.58002428307125,35.909448910364205,35.49390059378216,33.58002428307123,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01227586475284976,275.69966030788567,96.0004065021287,7.817266378805298,6.3890760000495215,1.7131354848522942,7.146595322936302,8.352827382854493,12.561153733422575,5.101407120530759,3.300005090618971,3.1422559790365012,5.101407120530702,3.300005090618939,3.142255979036491,9.41043009256071,4.752643286643183,2.7448900831955942,9.410430092560663,4.752643286643108,2.744890083195591,-8.956624855471773e-06,-8.198157986427646e-06,-2.416784575676919e-05,-2.2457891954985598e-05,-1.1362520016196716e-05,-3.1342183990427466e-05,-5.086371530514573e-05,-5.776972897599819e-05,-3.134218399066432e-05,-5.0863715305382584e-05,-5.776972897587977e-05,-3.204572298590354e-05,-7.382675946416839e-05,-0.00019951494129415436,-3.2045722986021964e-05,-7.382675946404997e-05,-0.00019951494129415436,-7.657883497339905e-06,-6.131002306612269e-06,-7.557192591415666e-06,-7.045898757596092e-06,-7.945549907735956e-06,-2.197745544449958e-05,-4.4214478265303114e-05,-5.160087496148454e-05,-2.1977455444618007e-05,-4.421447826494784e-05,-5.160087496172139e-05,-3.9611027491304186e-05,-7.412593580748231e-05,-0.00020024112098096698,-3.9611027491304186e-05,-7.412593580724547e-05,-0.00020024112098073014,-0.09,1.93,0.0,0.01,-0.01,0.01,0.05,-0.03,-0.06,-0.05,-0.03,-0.06,-0.05,-0.02,-0.08,-0.21,-0.02,-0.08,-0.21,2.34,1.98,2.21,2.18,2.2,2.12,1.98,1.97,2.12,1.98,1.97,1.98,2.12,1.9,1.98,2.12,1.9
