t,rh,pmv,pmv_bin,pmv_bin_value
10.599999999999998,54,-4.33,Very Cold,0
10.599999999999998,55,-4.33,Very Cold,0
10.599999999999998,56,-4.32,Very Cold,0
10.599999999999998,57,-4.32,Very Cold,0
10.599999999999998,58,-4.32,Very Cold,0
10.599999999999998,59,-4.32,Very Cold,0
10.599999999999998,60,-4.31,Very Cold,0
10.599999999999998,61,-4.31,Very Cold,0
10.599999999999998,62,-4.31,Very Cold,0
10.599999999999998,63,-4.3,Very Cold,0
10.599999999999998,64,-4.3,Very Cold,0
10.599999999999998,65,-4.3,Very Cold,0
10.599999999999998,66,-4.3,Very Cold,0
10.599999999999998,67,-4.29,Very Cold,0
10.599999999999998,68,-4.29,Very Cold,0
10.599999999999998,69,-4.29,Very Cold,0
10.599999999999998,70,-4.28,Very Cold,0
10.599999999999998,71,-4.28,Very Cold,0
10.599999999999998,72,-4.28,Very Cold,0
10.599999999999998,73,-4.28,Very Cold,0
10.599999999999998,74,-4.27,Very Cold,0
10.599999999999998,75,-4.27,Very Cold,0
10.599999999999998,76,-4.27,Very Cold,0
10.599999999999998,77,-4.26,Very Cold,0
10.599999999999998,78,-4.26,Very Cold,0
10.599999999999998,79,-4.26,Very Cold,0
10.599999999999998,80,-4.26,Very Cold,0
10.599999999999998,81,-4.25,Very Cold,0
10.599999999999998,82,-4.25,Very Cold,0
10.599999999999998,83,-4.25,Very Cold,0
10.599999999999998,84,-4.24,Very Cold,0
10.599999999999998,85,-4.24,Very Cold,0
10.599999999999998,86,-4.24,Very Cold,0
10.599999999999998,87,-4.24,Very Cold,0
10.599999999999998,88,-4.23,Very Cold,0
10.599999999999998,89,-4.23,Very Cold,0
10.599999999999998,90,-4.23,Very Cold,0
10.599999999999998,91,-4.22,Very Cold,0
10.599999999999998,92,-4.22,Very Cold,0
10.599999999999998,93,-4.22,Very Cold,0
10.599999999999998,94,-4.22,Very Cold,0
10.599999999999998,95,-4.21,Very Cold,0
10.599999999999998,96,-4.21,Very Cold,0
10.599999999999998,97,-4.21,Very Cold,0
10.599999999999998,98,-4.2,Very Cold,0
10.599999999999998,99,-4.2,Very Cold,0
10.599999999999998,100,-4.2,Very Cold,0
10.699999999999998,0,-4.45,Very Cold,0
10.699999999999998,1,-4.45,Very Cold,0
10.699999999999998,2,-4.45,Very Cold,0
10.699999999999998,3,-4.45,Very Cold,0
10.699999999999998,4,-4.44,Very Cold,0
10.699999999999998,5,-4.44,Very Cold,0
10.699999999999998,6,-4.44,Very Cold,0
10.699999999999998,7,-4.43,Very Cold,0
10.699999999999998,8,-4.43,Very Cold,0
10.699999999999998,9,-4.43,Very Cold,0
10.699999999999998,10,-4.43,Very Cold,0
10.699999999999998,11,-4.42,Very Cold,0
10.699999999999998,12,-4.42,Very Cold,0
10.699999999999998,13,-4.42,Very Cold,0
10.699999999999998,14,-4.41,Very Cold,0
10.699999999999998,15,-4.41,Very Cold,0
10.699999999999998,16,-4.41,Very Cold,0
10.699999999999998,17,-4.4,Very Cold,0
10.699999999999998,18,-4.4,Very Cold,0
10.699999999999998,19,-4.4,Very Cold,0
10.699999999999998,20,-4.4,Very Cold,0
10.699999999999998,21,-4.39,Very Cold,0
10.699999999999998,22,-4.39,Very Cold,0
10.699999999999998,23,-4.39,Very Cold,0
10.699999999999998,24,-4.38,Very Cold,0
10.699999999999998,25,-4.38,Very Cold,0
10.699999999999998,26,-4.38,Very Cold,0
10.699999999999998,27,-4.38,Very Cold,0
10.699999999999998,28,-4.37,Very Cold,0
10.699999999999998,29,-4.37,Very Cold,0
10.699999999999998,30,-4.37,Very Cold,0
10.699999999999998,31,-4.36,Very Cold,0
10.699999999999998,32,-4.36,Very Cold,0
10.699999999999998,33,-4.36,Very Cold,0
10.699999999999998,34,-4.36,Very Cold,0
10.699999999999998,35,-4.35,Very Cold,0
10.699999999999998,36,-4.35,Very Cold,0
10.699999999999998,37,-4.35,Very Cold,0
10.699999999999998,38,-4.34,Very Cold,0
10.699999999999998,39,-4.34,Very Cold,0
10.699999999999998,40,-4.34,Very Cold,0
10.699999999999998,41,-4.34,Very Cold,0
10.699999999999998,42,-4.33,Very Cold,0
10.699999999999998,43,-4.33,Very Cold,0
10.699999999999998,44,-4.33,Very Cold,0
10.699999999999998,45,-4.32,Very Cold,0
10.699999999999998,46,-4.32,Very Cold,0
10.699999999999998,47,-4.32,Very Cold,0
10.699999999999998,48,-4.32,Very Cold,0
10.699999999999998,49,-4.31,Very Cold,0
10.699999999999998,50,-4.31,Very Cold,0
10.699999999999998,51,-4.31,Very Cold,0
10.699999999999998,52,-4.3,Very Cold,0
10.699999999999998,53,-4.3,Very Cold,0
10.699999999999998,54,-4.3,Very Cold,0
10.699999999999998,55,-4.3,Very Cold,0
10.699999999999998,56,-4.29,Very Cold,0
10.699999999999998,57,-4.29,Very Cold,0
10.699999999999998,58,-4.29,Very Cold,0
10.699999999999998,59,-4.28,Very Cold,0
10.699999999999998,60,-4.28,Very Cold,0
10.699999999999998,61,-4.28,Very Cold,0
10.699999999999998,62,-4.28,Very Cold,0
10.699999999999998,63,-4.27,Very Cold,0
10.699999999999998,64,-4.27,Very Cold,0
10.699999999999998,65,-4.27,Very Cold,0
10.699999999999998,66,-4.26,Very Cold,0
10.699999999999998,67,-4.26,Very Cold,0
10.699999999999998,68,-4.26,Very Cold,0
10.699999999999998,69,-4.26,Very Cold,0
10.699999999999998,70,-4.25,Very Cold,0
10.699999999999998,71,-4.25,Very Cold,0
10.699999999999998,72,-4.25,Very Cold,0
10.699999999999998,73,-4.24,Very Cold,0
10.699999999999998,74,-4.24,Very Cold,0
10.699999999999998,75,-4.24,Very Cold,0
10.699999999999998,76,-4.24,Very Cold,0
10.699999999999998,77,-4.23,Very Cold,0
10.699999999999998,78,-4.23,Very Cold,0
10.699999999999998,79,-4.23,Very Cold,0
10.699999999999998,80,-4.22,Very Cold,0
10.699999999999998,81,-4.22,Very Cold,0
10.699999999999998,82,-4.22,Very Cold,0
10.699999999999998,83,-4.22,Very Cold,0
10.699999999999998,84,-4.21,Very Cold,0
10.699999999999998,85,-4.21,Very Cold,0
10.699999999999998,86,-4.21,Very Cold,0
10.699999999999998,87,-4.2,Very Cold,0
10.699999999999998,88,-4.2,Very Cold,0
10.699999999999998,89,-4.2,Very Cold,0
10.699999999999998,90,-4.2,Very Cold,0
10.699999999999998,91,-4.19,Very Cold,0
10.699999999999998,92,-4.19,Very Cold,0
10.699999999999998,93,-4.19,Very Cold,0
10.699999999999998,94,-4.18,Very Cold,0
10.699999999999998,95,-4.18,Very Cold,0
10.699999999999998,96,-4.18,Very Cold,0
10.699999999999998,97,-4.18,Very Cold,0
10.699999999999998,98,-4.17,Very Cold,0
10.699999999999998,99,-4.17,Very Cold,0
10.699999999999998,100,-4.17,Very Cold,0
10.799999999999997,0,-4.42,Very Cold,0
10.799999999999997,1,-4.42,Very Cold,0
10.799999999999997,2,-4.42,Very Cold,0
10.799999999999997,3,-4.42,Very Cold,0
10.799999999999997,4,-4.41,Very Cold,0
10.799999999999997,5,-4.41,Very Cold,0
10.799999999999997,6,-4.41,Very Cold,0
10.799999999999997,7,-4.4,Very Cold,0
10.799999999999997,8,-4.4,Very Cold,0
10.799999999999997,9,-4.4,Very Cold,0
10.799999999999997,10,-4.4,Very Cold,0
10.799999999999997,11,-4.39,Very Cold,0
10.799999999999997,12,-4.39,Very Cold,0
10.799999999999997,13,-4.39,Very Cold,0
10.799999999999997,14,-4.38,Very Cold,0
10.799999999999997,15,-4.38,Very Cold,0
10.799999999999997,16,-4.38,Very Cold,0
10.799999999999997,17,-4.37,Very Cold,0
10.799999999999997,18,-4.37,Very Cold,0
10.799999999999997,19,-4.37,Very Cold,0
10.799999999999997,20,-4.37,Very Cold,0
10.799999999999997,21,-4.36,Very Cold,0
10.799999999999997,22,-4.36,Very Cold,0
10.799999999999997,23,-4.36,Very Cold,0
10.799999999999997,24,-4.35,Very Cold,0
10.799999999999997,25,-4.35,Very Cold,0
10.799999999999997,26,-4.35,Very Cold,0
10.799999999999997,27,-4.35,Very Cold,0
10.799999999999997,28,-4.34,Very Cold,0
10.799999999999997,29,-4.34,Very Cold,0
10.799999999999997,30,-4.34,Very Cold,0
10.799999999999997,31,-4.33,Very Cold,0
10.799999999999997,32,-4.33,Very Cold,0
10.799999999999997,33,-4.33,Very Cold,0
10.799999999999997,34,-4.33,Very Cold,0
10.799999999999997,35,-4.32,Very Cold,0
10.799999999999997,36,-4.32,Very Cold,0
10.799999999999997,37,-4.32,Very Cold,0
10.799999999999997,38,-4.31,Very Cold,0
10.799999999999997,39,-4.31,Very Cold,0
10.799999999999997,40,-4.31,Very Cold,0
10.799999999999997,41,-4.31,Very Cold,0
10.799999999999997,42,-4.3,Very Cold,0
10.799999999999997,43,-4.3,Very Cold,0
10.799999999999997,44,-4.3,Very Cold,0
10.799999999999997,45,-4.29,Very Cold,0
10.799999999999997,46,-4.29,Very Cold,0
10.799999999999997,47,-4.29,Very Cold,0
10.799999999999997,48,-4.29,Very Cold,0
10.799999999999997,49,-4.28,Very Cold,0
10.799999999999997,50,-4.28,Very Cold,0
10.799999999999997,51,-4.28,Very Cold,0
10.799999999999997,52,-4.27,Very Cold,0
10.799999999999997,53,-4.27,Very Cold,0
10.799999999999997,54,-4.27,Very Cold,0
10.799999999999997,55,-4.27,Very Cold,0
10.799999999999997,56,-4.26,Very Cold,0
10.799999999999997,57,-4.26,Very Cold,0
10.799999999999997,58,-4.26,Very Cold,0
10.799999999999997,59,-4.25,Very Cold,0
10.799999999999997,60,-4.25,Very Cold,0
10.799999999999997,61,-4.25,Very Cold,0
10.799999999999997,62,-4.25,Very Cold,0
10.799999999999997,63,-4.24,Very Cold,0
10.799999999999997,64,-4.24,Very Cold,0
10.799999999999997,65,-4.24,Very Cold,0
10.799999999999997,66,-4.23,Very Cold,0
10.799999999999997,67,-4.23,Very Cold,0
10.799999999999997,68,-4.23,Very Cold,0
10.799999999999997,69,-4.23,Very Cold,0
10.799999999999997,70,-4.22,Very Cold,0
10.799999999999997,71,-4.22,Very Cold,0
10.799999999999997,72,-4.22,Very Cold,0
10.799999999999997,73,-4.21,Very Cold,0
10.799999999999997,74,-4.21,Very Cold,0
10.799999999999997,75,-4.21,Very Cold,0
10.799999999999997,76,-4.2,Very Cold,0
10.799999999999997,77,-4.2,Very Cold,0
10.799999999999997,78,-4.2,Very Cold,0
10.799999999999997,79,-4.2,Very Cold,0
10.799999999999997,80,-4.19,Very Cold,0
10.799999999999997,81,-4.19,Very Cold,0
10.799999999999997,82,-4.19,Very Cold,0
10.799999999999997,83,-4.18,Very Cold,0
10.799999999999997,84,-4.18,Very Cold,0
10.799999999999997,85,-4.18,Very Cold,0
10.799999999999997,86,-4.18,Very Cold,0
10.799999999999997,87,-4.17,Very Cold,0
10.799999999999997,88,-4.17,Very Cold,0
10.799999999999997,89,-4.17,Very Cold,0
10.799999999999997,90,-4.16,Very Cold,0
10.799999999999997,91,-4.16,Very Cold,0
10.799999999999997,92,-4.16,Very Cold,0
10.799999999999997,93,-4.16,Very Cold,0
10.799999999999997,94,-4.15,Very Cold,0
10.799999999999997,95,-4.15,Very Cold,0
10.799999999999997,96,-4.15,Very Cold,0
10.799999999999997,97,-4.14,Very Cold,0
10.799999999999997,98,-4.14,Very Cold,0
10.799999999999997,99,-4.14,Very Cold,0
10.799999999999997,100,-4.14,Very Cold,0
10.899999999999997,0,-4.39,Very Cold,0
10.899999999999997,1,-4.39,Very Cold,0
10.899999999999997,2,-4.39,Very Cold,0
10.899999999999997,3,-4.39,Very Cold,0
10.899999999999997,4,-4.38,Very Cold,0
10.899999999999997,5,-4.38,Very Cold,0
10.899999999999997,6,-4.38,Very Cold,0
10.899999999999997,7,-4.37,Very Cold,0
10.899999999999997,8,-4.37,Very Cold,0
10.899999999999997,9,-4.37,Very Cold,0
10.899999999999997,10,-4.37,Very Cold,0
10.899999999999997,11,-4.36,Very Cold,0
10.899999999999997,12,-4.36,Very Cold,0
10.899999999999997,13,-4.36,Very Cold,0
10.899999999999997,14,-4.35,Very Cold,0
10.899999999999997,15,-4.35,Very Cold,0
10.899999999999997,16,-4.35,Very Cold,0
10.899999999999997,17,-4.34,Very Cold,0
10.899999999999997,18,-4.34,Very Cold,0
10.899999999999997,19,-4.34,Very Cold,0
10.899999999999997,20,-4.34,Very Cold,0
10.899999999999997,21,-4.33,Very Cold,0
10.899999999999997,22,-4.33,Very Cold,0
10.899999999999997,23,-4.33,Very Cold,0
10.899999999999997,24,-4.32,Very Cold,0
10.899999999999997,25,-4.32,Very Cold,0
10.899999999999997,26,-4.32,Very Cold,0
10.899999999999997,27,-4.32,Very Cold,0
10.899999999999997,28,-4.31,Very Cold,0
10.899999999999997,29,-4.31,Very Cold,0
10.899999999999997,30,-4.31,Very Cold,0
10.899999999999997,31,-4.3,Very Cold,0
10.899999999999997,32,-4.3,Very Cold,0
10.899999999999997,33,-4.3,Very Cold,0
10.899999999999997,34,-4.3,Very Cold,0
10.899999999999997,35,-4.29,Very Cold,0
10.899999999999997,36,-4.29,Very Cold,0
10.899999999999997,37,-4.29,Very Cold,0
10.899999999999997,38,-4.28,Very Cold,0
10.899999999999997,39,-4.28,Very Cold,0
10.899999999999997,40,-4.28,Very Cold,0
10.899999999999997,41,-4.28,Very Cold,0
10.899999999999997,42,-4.27,Very Cold,0
10.899999999999997,43,-4.27,Very Cold,0
10.899999999999997,44,-4.27,Very Cold,0
10.899999999999997,45,-4.26,Very Cold,0
10.899999999999997,46,-4.26,Very Cold,0
10.899999999999997,47,-4.26,Very Cold,0
10.899999999999997,48,-4.25,Very Cold,0
10.899999999999997,49,-4.25,Very Cold,0
10.899999999999997,50,-4.25,Very Cold,0
10.899999999999997,51,-4.25,Very Cold,0
10.899999999999997,52,-4.24,Very Cold,0
10.899999999999997,53,-4.24,Very Cold,0
10.899999999999997,54,-4.24,Very Cold,0
10.899999999999997,55,-4.23,Very Cold,0
10.899999999999997,56,-4.23,Very Cold,0
10.899999999999997,57,-4.23,Very Cold,0
10.899999999999997,58,-4.23,Very Cold,0
10.899999999999997,59,-4.22,Very Cold,0
10.899999999999997,60,-4.22,Very Cold,0
10.899999999999997,61,-4.22,Very Cold,0
10.899999999999997,62,-4.21,Very Cold,0
10.899999999999997,63,-4.21,Very Cold,0
10.899999999999997,64,-4.21,Very Cold,0
10.899999999999997,65,-4.21,Very Cold,0
10.899999999999997,66,-4.2,Very Cold,0
10.899999999999997,67,-4.2,Very Cold,0
10.899999999999997,68,-4.2,Very Cold,0
10.899999999999997,69,-4.19,Very Cold,0
10.899999999999997,70,-4.19,Very Cold,0
10.899999999999997,71,-4.19,Very Cold,0
10.899999999999997,72,-4.19,Very Cold,0
10.899999999999997,73,-4.18,Very Cold,0
10.899999999999997,74,-4.18,Very Cold,0
10.899999999999997,75,-4.18,Very Cold,0
10.899999999999997,76,-4.17,Very Cold,0
10.899999999999997,77,-4.17,Very Cold,0
10.899999999999997,78,-4.17,Very Cold,0
10.899999999999997,79,-4.16,Very Cold,0
10.899999999999997,80,-4.16,Very Cold,0
10.899999999999997,81,-4.16,Very Cold,0
10.899999999999997,82,-4.16,Very Cold,0
10.899999999999997,83,-4.15,Very Cold,0
10.899999999999997,84,-4.15,Very Cold,0
10.899999999999997,85,-4.15,Very Cold,0
10.899999999999997,86,-4.14,Very Cold,0
10.899999999999997,87,-4.14,Very Cold,0
10.899999999999997,88,-4.14,Very Cold,0
10.899999999999997,89,-4.14,Very Cold,0
10.899999999999997,90,-4.13,Very Cold,0
10.899999999999997,91,-4.13,Very Cold,0
10.899999999999997,92,-4.13,Very Cold,0
10.899999999999997,93,-4.12,Very Cold,0
10.899999999999997,94,-4.12,Very Cold,0
10.899999999999997,95,-4.12,Very Cold,0
10.899999999999997,96,-4.12,Very Cold,0
10.899999999999997,97,-4.11,Very Cold,0
10.899999999999997,98,-4.11,Very Cold,0
10.899999999999997,99,-4.11,Very Cold,0
10.899999999999997,100,-4.1,Very Cold,0
10.999999999999996,0,-4.36,Very Cold,0
10.999999999999996,1,-4.36,Very Cold,0
10.999999999999996,2,-4.36,Very Cold,0
10.999999999999996,3,-4.36,Very Cold,0
10.999999999999996,4,-4.35,Very Cold,0
10.999999999999996,5,-4.35,Very Cold,0
10.999999999999996,6,-4.35,Very Cold,0
10.999999999999996,7,-4.34,Very Cold,0
10.999999999999996,8,-4.34,Very Cold,0
10.999999999999996,9,-4.34,Very Cold,0
10.999999999999996,10,-4.34,Very Cold,0
10.999999999999996,11,-4.33,Very Cold,0
10.999999999999996,12,-4.33,Very Cold,0
10.999999999999996,13,-4.33,Very Cold,0
10.999999999999996,14,-4.32,Very Cold,0
10.999999999999996,15,-4.32,Very Cold,0
10.999999999999996,16,-4.32,Very Cold,0
10.999999999999996,17,-4.31,Very Cold,0
10.999999999999996,18,-4.31,Very Cold,0
10.999999999999996,19,-4.31,Very Cold,0
10.999999999999996,20,-4.31,Very Cold,0
10.999999999999996,21,-4.3,Very Cold,0
10.999999999999996,22,-4.3,Very Cold,0
10.999999999999996,23,-4.3,Very Cold,0
10.999999999999996,24,-4.29,Very Cold,0
10.999999999999996,25,-4.29,Very Cold,0
10.999999999999996,26,-4.29,Very Cold,0
10.999999999999996,27,-4.29,Very Cold,0
10.999999999999996,28,-4.28,Very Cold,0
10.999999999999996,29,-4.28,Very Cold,0
10.999999999999996,30,-4.28,Very Cold,0
10.999999999999996,31,-4.27,Very Cold,0
10.999999999999996,32,-4.27,Very Cold,0
10.999999999999996,33,-4.27,Very Cold,0
10.999999999999996,34,-4.27,Very Cold,0
10.999999999999996,35,-4.26,Very Cold,0
10.999999999999996,36,-4.26,Very Cold,0
10.999999999999996,37,-4.26,Very Cold,0
10.999999999999996,38,-4.25,Very Cold,0
10.999999999999996,39,-4.25,Very Cold,0
10.999999999999996,40,-4.25,Very Cold,0
10.999999999999996,41,-4.24,Very Cold,0
10.999999999999996,42,-4.24,Very Cold,0
10.999999999999996,43,-4.24,Very Cold,0
10.999999999999996,44,-4.24,Very Cold,0
10.999999999999996,45,-4.23,Very Cold,0
10.999999999999996,46,-4.23,Very Cold,0
10.999999999999996,47,-4.23,Very Cold,0
10.999999999999996,48,-4.22,Very Cold,0
10.999999999999996,49,-4.22,Very Cold,0
10.999999999999996,50,-4.22,Very Cold,0
10.999999999999996,51,-4.22,Very Cold,0
10.999999999999996,52,-4.21,Very Cold,0
10.999999999999996,53,-4.21,Very Cold,0
10.999999999999996,54,-4.21,Very Cold,0
10.999999999999996,55,-4.2,Very Cold,0
10.999999999999996,56,-4.2,Very Cold,0
10.999999999999996,57,-4.2,Very Cold,0
10.999999999999996,58,-4.19,Very Cold,0
10.999999999999996,59,-4.19,Very Cold,0
10.999999999999996,60,-4.19,Very Cold,0
10.999999999999996,61,-4.19,Very Cold,0
10.999999999999996,62,-4.18,Very Cold,0
10.999999999999996,63,-4.18,Very Cold,0
10.999999999999996,64,-4.18,Very Cold,0
10.999999999999996,65,-4.17,Very Cold,0
10.999999999999996,66,-4.17,Very Cold,0
10.999999999999996,67,-4.17,Very Cold,0
10.999999999999996,68,-4.17,Very Cold,0
10.999999999999996,69,-4.16,Very Cold,0
10.999999999999996,70,-4.16,Very Cold,0
10.999999999999996,71,-4.16,Very Cold,0
10.999999999999996,72,-4.15,Very Cold,0
10.999999999999996,73,-4.15,Very Cold,0
10.999999999999996,74,-4.15,Very Cold,0
10.999999999999996,75,-4.15,Very Cold,0
10.999999999999996,76,-4.14,Very Cold,0
10.999999999999996,77,-4.14,Very Cold,0
10.999999999999996,78,-4.14,Very Cold,0
10.999999999999996,79,-4.13,Very Cold,0
10.999999999999996,80,-4.13,Very Cold,0
10.999999999999996,81,-4.13,Very Cold,0
10.999999999999996,82,-4.12,Very Cold,0
10.999999999999996,83,-4.12,Very Cold,0
10.999999999999996,84,-4.12,Very Cold,0
10.999999999999996,85,-4.12,Very Cold,0
10.999999999999996,86,-4.11,Very Cold,0
10.999999999999996,87,-4.11,Very Cold,0
10.999999999999996,88,-4.11,Very Cold,0
10.999999999999996,89,-4.1,Very Cold,0
10.999999999999996,90,-4.1,Very Cold,0
10.999999999999996,91,-4.1,Very Cold,0
10.999999999999996,92,-4.1,Very Cold,0
10.999999999999996,93,-4.09,Very Cold,0
10.999999999999996,94,-4.09,Very Cold,0
10.999999999999996,95,-4.09,Very Cold,0
10.999999999999996,96,-4.08,Very Cold,0
10.999999999999996,97,-4.08,Very Cold,0
10.999999999999996,98,-4.08,Very Cold,0
10.999999999999996,99,-4.08,Very Cold,0
10.999999999999996,100,-4.07,Very Cold,0
11.099999999999996,0,-4.33,Very Cold,0
11.099999999999996,1,-4.33,Very Cold,0
11.099999999999996,2,-4.33,Very Cold,0
11.099999999999996,3,-4.33,Very Cold,0
11.099999999999996,4,-4.32,Very Cold,0
11.099999999999996,5,-4.32,Very Cold,0
11.099999999999996,6,-4.32,Very Cold,0
11.099999999999996,7,-4.31,Very Cold,0
11.099999999999996,8,-4.31,Very Cold,0
11.099999999999996,9,-4.31,Very Cold,0
11.099999999999996,10,-4.31,Very Cold,0
11.099999999999996,11,-4.3,Very Cold,0
11.099999999999996,12,-4.3,Very Cold,0
11.099999999999996,13,-4.3,Very Cold,0
11.099999999999996,14,-4.29,Very Cold,0
11.099999999999996,15,-4.29,Very Cold,0
11.099999999999996,16,-4.29,Very Cold,0
11.099999999999996,17,-4.28,Very Cold,0
11.099999999999996,18,-4.28,Very Cold,0
11.099999999999996,19,-4.28,Very Cold,0
11.099999999999996,20,-4.28,Very Cold,0
11.099999999999996,21,-4.27,Very Cold,0
11.099999999999996,22,-4.27,Very Cold,0
11.099999999999996,23,-4.27,Very Cold,0
11.099999999999996,24,-4.26,Very Cold,0
11.099999999999996,25,-4.26,Very Cold,0
11.099999999999996,26,-4.26,Very Cold,0
11.099999999999996,27,-4.26,Very Cold,0
11.099999999999996,28,-4.25,Very Cold,0
11.099999999999996,29,-4.25,Very Cold,0
11.099999999999996,30,-4.25,Very Cold,0
11.099999999999996,31,-4.24,Very Cold,0
11.099999999999996,32,-4.24,Very Cold,0
11.099999999999996,33,-4.24,Very Cold,0
11.099999999999996,34,-4.23,Very Cold,0
11.099999999999996,35,-4.23,Very Cold,0
11.099999999999996,36,-4.23,Very Cold,0
11.099999999999996,37,-4.23,Very Cold,0
11.099999999999996,38,-4.22,Very Cold,0
11.099999999999996,39,-4.22,Very Cold,0
11.099999999999996,40,-4.22,Very Cold,0
11.099999999999996,41,-4.21,Very Cold,0
11.099999999999996,42,-4.21,Very Cold,0
11.099999999999996,43,-4.21,Very Cold,0
11.099999999999996,44,-4.21,Very Cold,0
11.099999999999996,45,-4.2,Very Cold,0
11.099999999999996,46,-4.2,Very Cold,0
11.099999999999996,47,-4.2,Very Cold,0
11.099999999999996,48,-4.19,Very Cold,0
11.099999999999996,49,-4.19,Very Cold,0
11.099999999999996,50,-4.19,Very Cold,0
11.099999999999996,51,-4.18,Very Cold,0
11.099999999999996,52,-4.18,Very Cold,0
11.099999999999996,53,-4.18,Very Cold,0
11.099999999999996,54,-4.18,Very Cold,0
11.099999999999996,55,-4.17,Very Cold,0
11.099999999999996,56,-4.17,Very Cold,0
11.099999999999996,57,-4.17,Very Cold,0
11.099999999999996,58,-4.16,Very Cold,0
11.099999999999996,59,-4.16,Very Cold,0
11.099999999999996,60,-4.16,Very Cold,0
11.099999999999996,61,-4.16,Very Cold,0
11.099999999999996,62,-4.15,Very Cold,0
11.099999999999996,63,-4.15,Very Cold,0
11.099999999999996,64,-4.15,Very Cold,0
11.099999999999996,65,-4.14,Very Cold,0
11.099999999999996,66,-4.14,Very Cold,0
11.099999999999996,67,-4.14,Very Cold,0
11.099999999999996,68,-4.13,Very Cold,0
11.099999999999996,69,-4.13,Very Cold,0
11.099999999999996,70,-4.13,Very Cold,0
11.099999999999996,71,-4.13,Very Cold,0
11.099999999999996,72,-4.12,Very Cold,0
11.099999999999996,73,-4.12,Very Cold,0
11.099999999999996,74,-4.12,Very Cold,0
11.099999999999996,75,-4.11,Very Cold,0
11.099999999999996,76,-4.11,Very Cold,0
11.099999999999996,77,-4.11,Very Cold,0
11.099999999999996,78,-4.11,Very Cold,0
11.099999999999996,79,-4.1,Very Cold,0
11.099999999999996,80,-4.1,Very Cold,0
11.099999999999996,81,-4.1,Very Cold,0
11.099999999999996,82,-4.09,Very Cold,0
11.099999999999996,83,-4.09,Very Cold,0
11.099999999999996,84,-4.09,Very Cold,0
11.099999999999996,85,-4.08,Very Cold,0
11.099999999999996,86,-4.08,Very Cold,0
11.099999999999996,87,-4.08,Very Cold,0
11.099999999999996,88,-4.08,Very Cold,0
11.099999999999996,89,-4.07,Very Cold,0
11.099999999999996,90,-4.07,Very Cold,0
11.099999999999996,91,-4.07,Very Cold,0
11.099999999999996,92,-4.06,Very Cold,0
11.099999999999996,93,-4.06,Very Cold,0
11.099999999999996,94,-4.06,Very Cold,0
11.099999999999996,95,-4.06,Very Cold,0
11.099999999999996,96,-4.05,Very Cold,0
11.099999999999996,97,-4.05,Very Cold,0
11.099999999999996,98,-4.05,Very Cold,0
11.099999999999996,99,-4.04,Very Cold,0
11.099999999999996,100,-4.04,Very Cold,0
11.199999999999996,0,-4.3,Very Cold,0
11.199999999999996,1,-4.3,Very Cold,0
11.199999999999996,2,-4.3,Very Cold,0
11.199999999999996,3,-4.3,Very Cold,0
11.199999999999996,4,-4.29,Very Cold,0
11.199999999999996,5,-4.29,Very Cold,0
11.199999999999996,6,-4.29,Very Cold,0
11.199999999999996,7,-4.28,Very Cold,0
11.199999999999996,8,-4.28,Very Cold,0
11.199999999999996,9,-4.28,Very Cold,0
11.199999999999996,10,-4.28,Very Cold,0
11.199999999999996,11,-4.27,Very Cold,0
11.199999999999996,12,-4.27,Very Cold,0
11.199999999999996,13,-4.27,Very Cold,0
11.199999999999996,14,-4.26,Very Cold,0
11.199999999999996,15,-4.26,Very Cold,0
11.199999999999996,16,-4.26,Very Cold,0
11.199999999999996,17,-4.25,Very Cold,0
11.199999999999996,18,-4.25,Very Cold,0
11.199999999999996,19,-4.25,Very Cold,0
11.199999999999996,20,-4.25,Very Cold,0
11.199999999999996,21,-4.24,Very Cold,0
11.199999999999996,22,-4.24,Very Cold,0
11.199999999999996,23,-4.24,Very Cold,0
11.199999999999996,24,-4.23,Very Cold,0
