CycleTime,ModTime,dt,TskMean,TskHead,TskNeck,TskChest,TskBack,TskPelvis,TskLshoulder,TskLArm,TskLHand,TskRShoulder,TskRArm,TskRHand,TskLThigh,TskLLeg,TskLFoot,TskRThigh,TskRLeg,TskRFoot,TcrHead,TcrNeck,TcrChest,TcrBack,TcrPelvis,TcrLshoulder,TcrLArm,TcrLHand,TcrRShoulder,TcrRArm,TcrRHand,TcrLThigh,TcrLLeg,TcrLFoot,TcrRThigh,TcrRLeg,TcrRFoot,WetMean,WetHead,WetNeck,WetChest,WetBack,WetPelvis,WetLshoulder,WetLArm,WetLHand,WetRShoulder,WetRArm,WetRHand,WetLThigh,WetLLeg,WetLFoot,WetRThigh,WetRLeg,WetRFoot,Wle,CO,Met,RES,THLskHead,THLskNeck,THLskChest,THLskBack,THLskPelvis,THLskLshoulder,THLskLArm,THLskLHand,THLskRShoulder,THLskRArm,THLskRHand,THLskLThigh,THLskLLeg,THLskLFoot,THLskRThigh,THLskRLeg,THLskRFoot
-,sec,sec,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,oC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g/sec,L/h,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
The counts of executing one cycle calculation,Simulation times,Time delta of the model,Mean skin temperature,Skin temperature (Head),Skin temperature (Neck),Skin temperature (Chest),Skin temperature (Back),Skin temperature (Pelvis),Skin temperature (Lshoulder),Skin temperature (LArm),Skin temperature (LHand),Skin temperature (RShoulder),Skin temperature (RArm),Skin temperature (RHand),Skin temperature (LThigh),Skin temperature (LLeg),Skin temperature (LFoot),Skin temperature (RThigh),Skin temperature (RLeg),Skin temperature (RFoot),Core temperature (Head),Core temperature (Neck),Core temperature (Chest),Core temperature (Back),Core temperature (Pelvis),Core temperature (Lshoulder),Core temperature (LArm),Core temperature (LHand),Core temperature (RShoulder),Core temperature (RArm),Core temperature (RHand),Core temperature (LThigh),Core temperature (LLeg),Core temperature (LFoot),Core temperature (RThigh),Core temperature (RLeg),Core temperature (RFoot),Mean skin wettedness,Skin wettedness (Head),Skin wettedness (Neck),Skin wettedness (Chest),Skin wettedness (Back),Skin wettedness (Pelvis),Skin wettedness (Lshoulder),Skin wettedness (LArm),Skin wettedness (LHand),Skin wettedness (RShoulder),Skin wettedness (RArm),Skin wettedness (RHand),Skin wettedness (LThigh),Skin wettedness (LLeg),Skin wettedness (LFoot),Skin wettedness (RThigh),Skin wettedness (RLeg),Skin wettedness (RFoot),Weight loss by the evaporation and respiration of the whole body,Cardiac output (the sum of the whole blood flow),Total heat production of the whole body,Heat loss by respiration,Heat loss from the skin (Head),Heat loss from the skin (Neck),Heat loss from the skin (Chest),Heat loss from the skin (Back),Heat loss from the skin (Pelvis),Heat loss from the skin (Lshoulder),Heat loss from the skin (LArm),Heat loss from the skin (LHand),Heat loss from the skin (RShoulder),Heat loss from the skin (RArm),Heat loss from the skin (RHand),Heat loss from the skin (LThigh),Heat loss from the skin (LLeg),Heat loss from the skin (LFoot),Heat loss from the skin (RThigh),Heat loss from the skin (RLeg),Heat loss from the skin (RFoot)
66,1:06:00,60,34.216009777964196,34.868021789585015,34.73724326611055,34.19915046388395,33.40625936226287,35.57075313212724,33.81465978945435,34.23747842283104,35.03755159556847,33.81465978945428,34.237478422831025,35.037551595568445,33.604171348450215,33.8323470227162,34.9389893376073,33.60417134845024,33.83234702271625,34.93898933760733,37.0347787618176,36.58615011108597,36.79502196393417,36.85555820770015,37.02481319034106,36.203933574795386,36.038623922406785,35.62956108360901,36.2039335747953,36.03862392240685,35.62956108360897,36.46055329837463,36.30267531926706,35.543695836915234,36.46055329837469,36.30267531926717,35.54369583691526,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009540818921884502,279.6021160295994,91.84518049687519,9.270308373088435,8.556758892802813,2.2348466071234268,11.018803064538416,12.222547336481506,16.667164479992074,7.26748767619567,4.677709689755415,4.239607578783826,7.267487676195656,4.677709689755404,4.239607578783806,13.989699016781268,7.77232063135646,4.721374461325987,13.989699016781326,7.7723206313565,4.721374461325996
67,1:07:00,60,34.119523788304576,34.81139156419947,34.694892081863,34.10446646964724,33.28371261979029,35.5411725527414,33.74095266452743,34.15900144116312,34.94889424517133,33.740952664527384,34.159001441163156,34.94889424517133,33.49205993185165,33.68233080914742,34.791047549380814,33.492059931851685,33.68233080914748,34.79104754938085,37.027488119679994,36.58032389480824,36.787332052896595,36.849037181693404,37.02205281013927,36.187495288061406,36.02269379707338,35.56970969745076,36.18749528806132,36.022693797073394,35.56970969745074,36.44866738405463,36.291295276261884,35.432066028081444,36.4486673840547,36.291295276262,35.43206602808148,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009506877211438884,278.17869302775773,92.18179484197653,9.30428423077648,8.521152254829099,2.2266428061512737,10.941632774393861,12.103909833637132,16.632981138997735,7.226625903375866,4.656308755328243,4.219071095134231,7.226625903375828,4.656308755328238,4.219071095134224,13.861351711745662,7.686025637967639,4.677709878463499,13.86135171174568,7.686025637967665,4.677709878463507
68,1:08:00,60,34.02668536122815,34.75941835357025,34.66153888471829,34.0151335786245,33.1699649893236,35.513649502396255,33.66958743088868,34.07122918753768,34.8499555389117,33.669587430888654,34.07122918753769,34.8499555389117,33.39215882788281,33.53663775044729,34.6333737879276,33.39215882788285,33.53663775044736,34.63337378792763,37.0218087695997,36.57696715139416,36.78057941548692,36.84336892116135,37.01956529725206,36.170810878218184,36.00547744988901,35.50378120968996,36.170810878218106,36.00547744988904,35.50378120968994,36.43603869402538,36.278494819438485,35.30940407293964,36.43603869402545,36.2784948194386,35.309404072939685,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009474464767826034,276.9143723530307,92.5086248641953,9.33727251688099,8.488553667723382,2.2202200263231027,10.86862088648457,11.99371294861167,16.601121257329666,7.188120896575278,4.630615986004135,4.194055310499183,7.188120896575257,4.630615986004146,4.194055310499183,13.747422232300007,7.602781347183024,4.6311905669502655,13.747422232300043,7.602781347183056,4.631190566950275
69,1:09:00,60,33.9372713085963,34.711693355967164,34.63516947431509,33.93111273870736,33.0645591617433,35.488060065169904,33.599995593098996,33.97726274972188,34.74326254529131,33.599995593098974,33.977262749721866,34.743262545291294,33.303111810108916,33.39495889360984,34.465040608626026,33.30311181010895,33.3949588936099,34.46504060862608,37.01764758369683,36.57563539989941,36.77480647275664,36.838613531830795,37.01741171992077,36.153915908562674,35.986909906140525,35.431302685617446,36.1539159085626,35.98690990614057,35.431302685617425,36.42281978830245,36.26435069793935,35.17441668990129,36.422819788302526,36.264350697939456,35.17441668990133,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009443179616758177,275.7747781021399,92.81815003455152,9.36851415376288,8.458644876948204,2.215162899244903,10.799767556780587,11.891498549758635,16.571482335348673,7.150854482567435,4.6018940566770965,4.16615447885971,7.150854482567422,4.601894056677097,4.16615447885971,13.645960408924317,7.521997950399669,4.581650473401422,13.645960408924362,7.521997950399706,4.58165047340143
70,1:10:00,60,33.8511221190653,34.667881768444715,34.61428378532081,33.85230223246916,32.967032790612656,35.46427563314459,33.53224047179932,33.87922157358467,34.62958108684808,33.53224047179933,33.87922157358467,34.62958108684806,33.22394457922485,33.2576001484752,34.28502985980954,33.223944579224906,33.25760014847528,34.28502985980956,37.014871167073515,36.57595649132432,36.77001936887003,36.83478864072672,37.01562990222871,36.13684109898949,35.966962130036485,35.3520316642378,36.13684109898943,35.96696213003652,35.35203166423778,36.409141326985335,36.248931853173005,35.02543303760685,36.409141326985406,36.248931853173104,35.02543303760689,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009412755954748685,274.7325449505249,93.10529907771183,9.397497276935292,8.4311883869058,2.2111653387160835,10.735036973954477,11.796840138386676,16.543929899480553,7.114528460717805,4.571161565224713,4.136085728658255,7.114528460717795,4.571161565224709,4.1360857286582515,13.555569184271693,7.443498551459545,4.528805814652601,13.555569184271725,7.44349855145958,4.528805814652617
71,1:11:00,60,33.768587183106874,34.627667039896764,34.59772014512058,33.77852880344452,32.87690098344182,35.44216432901252,33.46663514632933,33.77858937377366,34.50888012936079,33.46663514632934,33.77858937377365,34.508880129360755,33.15391696891892,33.12728219193563,34.09615140776183,33.15391696891897,33.127282191935656,34.09615140776184,37.01328708887636,36.57756620776435,36.766170622477034,36.8318538080903,37.01423299907315,36.1196213395061,35.94562535344109,35.26566209304834,36.11962133950605,35.945625353441116,35.265662093048306,36.39511955418758,36.2323358582431,34.862692490978205,36.395119554187644,36.2323358582432,34.86269249097822,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.00938318329974298,273.81787114453886,93.37202286229663,9.424418795518648,8.405989700124366,2.2079995151867076,10.674345500189805,11.70930895065643,16.518324578957618,7.079174744124002,4.539114381151817,4.104068830518388,7.079174744124007,4.539114381151817,4.104068830518385,13.475243907350741,7.3674472700677205,4.472345797614897,13.475243907350798,7.367447270067761,4.472345797614905
72,1:12:00,60,33.69175314182518,34.59064863150255,34.584400542028725,33.709509283675665,32.79362150419907,35.421563347373436,33.403546702786734,33.67655288441727,34.38086257555697,33.403546702786734,33.67655288441724,34.38086257555691,33.09183627437855,33.014049907018375,33.918085601489516,33.09183627437859,33.01404990701842,33.918085601489516,37.01236671988282,36.57970149794205,36.76300114963881,36.82954208665119,37.013138455181824,36.10226454549092,35.92288809996789,35.171746207352435,36.10226454549086,35.92288809996792,35.171746207352406,36.38085774538868,36.21481202967109,34.698476270460425,36.380857745388745,36.21481202967119,34.69847627046044,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009354639712770028,273.2340669652154,93.61952078937644,9.44939976995103,8.382865161918659,2.2054890814852652,10.61755491678442,11.62845804177853,16.494523625305565,7.044955479363472,4.506239281943753,4.070099011137243,7.044955479363474,4.5062392819437465,4.070099011137232,13.404220894929333,7.295343575557394,4.413160230177521,13.404220894929386,7.295343575557408,4.413160230177523
73,1:13:00,60,33.61995396253693,34.55650620120755,34.57350376281473,33.644984534980104,32.716701520392334,35.4023353602647,33.34350872057306,33.57457780877275,34.24581430812433,33.34350872057304,33.574577808772766,34.2458143081243,33.03645234647817,32.915457388368644,33.74837422188447,33.03645234647822,32.91545738836865,33.748374221884475,37.01173756963595,36.581976297522175,36.76031108514784,36.82765621713067,37.012270843785366,36.08481119880266,35.89876882631309,35.0700585208075,36.08481119880259,35.89876882631312,35.070058520807464,36.366427543254126,36.19655043369795,34.536108669966445,36.3664275432542,36.19655043369804,34.53610866996646,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009328605618380609,272.714688688322,93.86586042672141,9.474263833479986,8.36158313577473,2.2034704900678044,10.564442969638103,11.553790932282705,16.47235113324513,7.01206077215533,4.472925020561068,4.034096938419611,7.01206077215533,4.472925020561059,4.034096938419595,13.341280420485461,7.232732013112269,4.357414768622592,13.341280420485498,7.232732013112294,4.357414768622592
74,1:14:00,60,33.55256135706,34.52496510056732,34.564419881601594,33.584667510468314,32.645643105938206,35.384356296682405,33.28693972711519,33.47383388728562,34.1037218291832,33.2869397271152,33.47383388728567,34.1037218291832,32.98670540442286,32.82908376323504,33.585150705969546,32.9867054044229,32.829083763235005,33.585150705969546,37.011217750414964,36.5842631194871,36.7579785892719,36.82608290061805,37.01158164068964,36.06732209101905,35.87331124779423,34.96035312859957,36.06732209101898,35.87331124779427,34.96035312859955,36.351885536042715,36.1777009091325,34.37668673919917,36.35188553604278,36.17770090913258,34.376686739199194,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009305058201770602,272.25225409865016,94.11928578956685,9.499843088160844,8.341958375433073,2.2018191889728786,10.51480648608952,11.484857162214656,16.451658743583252,6.980767283651787,4.439650446843428,3.996147510963196,6.980767283651775,4.439650446843432,3.9961475109631865,13.285147389208662,7.178244720345512,4.304331328089466,13.285147389208706,7.178244720345516,4.304331328089469
75,1:15:00,60,33.489060331091316,34.49581390156144,34.55675089026102,33.5282648867773,32.57996550992544,35.36751973203121,33.234161235915224,33.375326138307415,33.95439510808745,33.23416123591525,33.375326138307514,33.95439510808745,32.94171213908551,32.75290859040539,33.42732116523715,32.941712139085546,32.75290859040536,33.427321165237174,37.01074664893467,36.58675322080571,36.75593636224531,36.82478823587089,37.01107453999062,36.049961753456586,35.84658012872556,34.84230020151911,36.04996175345653,35.8465801287256,34.84230020151908,36.33728014053464,36.15838607802026,34.2205918259425,36.3372801405347,36.15838607802036,34.22059182594252,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009286064652864202,271.86508356065457,94.44952921359153,9.533175902820592,8.323832118422246,2.2004426908365096,10.468421355031492,11.421203190802169,16.43231246516859,6.951291445039298,4.406796797585922,3.9562515523307797,6.951291445039302,4.406796797585937,3.9562515523307797,13.23474196943033,7.130532494548296,4.2533197941995375,13.234741969430369,7.130532494548278,4.2533197941995375
76,1:16:00,60,33.42902376461549,34.46885442956841,34.55018991466977,33.47548913427321,32.51921343483566,35.35173287832258,33.18538918791842,33.280006284122045,33.79755826014848,33.18538918791845,33.280006284122095,33.79755826014847,32.90073837779523,32.6852593420482,33.27421333461046,32.90073837779527,32.68525934204817,33.27421333461049,37.010318865732735,36.589356721185034,36.7541449059876,36.82373273578187,37.010726517856334,36.03277590873378,35.81865449608903,34.71546517786777,36.03277590873375,35.81865449608905,34.71546517786774,36.32265244570617,36.13870731366106,34.06792496308676,36.32265244570623,36.138707313661136,34.06792496308679,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009268564675775318,271.51420099538166,94.77233958642535,9.565758469331012,8.307082106295631,2.1992806473901005,10.425059137305745,11.362392172625414,16.414197379187048,6.923798991356306,4.374690763278307,3.914360592513856,6.923798991356321,4.37469076327834,3.914360592513856,13.18916484673301,7.08847103279356,4.204033467258093,13.189164846733044,7.088471032793542,4.204033467258099
77,1:17:00,60,33.37209609768583,34.44389915470328,34.5445044154267,33.426064281036254,32.46296145132872,35.33691352182503,33.14074519115601,33.18884516352354,33.63289153067434,33.140745191156036,33.1888451635236,33.632891530674314,32.86317305170025,32.6247512248944,33.125381373958724,32.86317305170027,32.62475122489443,33.12538137395875,37.00994903501521,36.592038376503154,36.75257979921044,36.82289300778167,37.01052352089674,36.01581466373889,35.789627097868475,34.57930740628626,36.01581466373885,35.789627097868504,34.57930740628623,36.30803772348205,36.11874957693241,33.9186687334693,36.30803772348212,36.11874957693247,33.91866873346933,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009252418839504895,271.1945393639448,95.08911706020696,9.59773211075364,8.29159383143751,2.1982865349615905,10.384496298936474,11.308011185286931,16.397213307541307,6.898400617281742,4.343640968578588,3.8704024940926116,6.898400617281761,4.343640968578604,3.8704024940926107,13.147669036171356,7.051130787867872,4.156258444750441,13.1476690361714,7.051130787867859,4.156258444750449
78,1:18:00,60,33.31798150884412,34.42077318326725,34.539519211034566,33.37972870069329,32.410815158625326,35.32298807773523,33.10026088549005,33.10288398347968,33.4600580716872,33.10026088549007,33.102883983479764,33.46005807168717,32.82850609999306,32.5702359001,32.980504931974735,32.828506099993064,32.570235900100016,32.98050493197477,37.00965576370704,36.59478690386376,36.751224358190974,36.82225376144304,37.01045665086612,35.999129389422066,35.759604126794116,34.43318341899503,35.999129389422045,35.75960412679414,34.433183418995,36.29346599511097,36.09858432039474,33.77275363957203,36.29346599511103,36.09858432039481,33.772753639572045,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009237501553979715,270.9017581184478,95.40071521023833,9.629182981922355,8.277259017673696,2.1974251029062235,10.346518588318817,11.257675007751656,16.38127150512908,6.875157931329847,4.313961644397749,3.824293331142817,6.8751579313298645,4.313961644397771,3.82429333114281,13.109633156181282,7.017742933462008,4.109852193567842,13.109633156181308,7.017742933462023,4.109852193567852
79,1:19:00,60,33.26643478352371,34.399315003108676,34.53510213551093,33.33623639169863,32.36241080361156,35.309890301072365,33.06387534171054,33.02327149178377,33.27872489600451,33.06387534171056,33.023271491783824,33.27872489600449,32.79631046658957,32.52075928088189,32.83933644427832,32.79631046658958,32.52075928088195,32.83933644427835,37.009455274637254,36.597600835871276,36.750065898962234,36.821803765304665,37.01052003207908,35.98277024069063,35.728706059738144,34.27635183855414,35.98277024069061,35.728706059738165,34.27635183855412,36.27896259218855,36.07827168875348,33.6300878168497,36.2789625921886,36.07827168875353,33.63008781684972,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009223703973047457,270.63216192299495,95.7076877906371,9.660166975497022,8.263976746577296,2.196669797451106,10.31092312625374,11.211027002848118,16.366292557010805,6.854085806431327,4.285989356064305,3.775944959341956,6.854085806431337,4.285989356064333,3.77594495934195,13.074538793806138,6.9876704904718565,4.064711802594819,13.07453879380615,6.987670490471864,4.064711802594831
80,1:20:00,60,33.21753102132913,34.37935004323223,34.53110726001224,33.29534178829578,32.317401366900334,35.29755156074228,33.03129774946348,32.95179800331558,33.09350872295108,33.031297749463505,32.95179800331562,33.093508722951064,32.76622135887741,32.475524927861294,32.70167235838028,32.766221358877424,32.475524927861336,32.701672358380314,37.00927018143806,36.600358583491555,36.749042854371844,36.821479440810066,37.010687902657416,35.96679158421901,35.69713367978408,34.11124475123864,35.966791584218996,35.697133679784116,34.11124475123862,36.26454570379528,36.05786132153593,33.49056957196474,36.264545703795335,36.05786132153597,33.49056957196477,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009210934517026797,270.4176785066681,96.01042641664328,9.690723618799803,8.25165386957666,2.196000586210494,10.27751934033269,11.167738640630958,16.352204983655135,6.835151086562915,4.2600951267474265,3.7252709199934158,6.835151086562928,4.260095126747446,3.7252709199934095,13.041952088333245,6.9603846369158395,4.020757408211418,13.041952088333266,6.960384636915875,4.020757408211428
81,1:21:00,60,33.171832328234,34.36067189901178,34.52730567588316,33.25680828711544,32.27546561219018,35.28589303641957,33.001579679932114,32.88940373365356,32.91986755258291,33.00157967993213,32.889403733653616,32.919867552582886,32.73793286717605,32.43387831283827,32.567353892782805,32.737932867176056,32.43387831283832,32.56735389278283,37.00879895234339,36.602648590009686,36.74796670071928,36.821081138819345,37.01087422701223,35.95124990446605,35.665250874298806,33.949077679247885,35.95124990446602,35.66525087429884,33.94907767924787,36.2502206029104,36.037391462174966,33.35410319497984,36.25022060291046,36.037391462174995,33.35410319497987,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009199196792900812,270.3340995429574,96.30740865789251,9.720699246729511,8.240189812412913,2.1953953546211076,10.24611725926585,11.127496942769692,16.33893477439081,6.818201195749847,4.236858063065547,3.673566380808087,6.818201195749864,4.2368580630655615,3.673566380808083,13.011502599231928,6.9354442284547355,3.977923143494027,13.011502599231942,6.9354442284547595,3.9779231434940394
82,1:22:00,60,33.1289125068155,34.34320740971294,34.52361972896778,33.22053895830258,32.236419036418525,35.27487655432529,32.97425519539059,32.83414033833245,32.755869524513386,32.974255195390576,32.834140338332475,32.755869524513386,32.71125116403543,32.39532271536774,32.43628899147527,32.711251164035446,32.39532271536779,32.436288991475315,37.00798746719838,36.60444236744425,36.7467818503475,36.82054964673319,37.0110290259453,35.93614516144589,35.633245045788826,33.79183907380158,35.936145161445864,35.63324504578886,33.791839073801576,36.23599178192722,36.016893079786726,33.2206319809578,36.23599178192727,36.01689307978676,33.22063198095783,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009188654937394482,270.27058174099426,96.59466461534645,9.749693161197296,8.229465791735397,2.1948194194266843,10.216534031073401,11.090012483960555,16.32639699362856,6.802741731263012,4.216580441266338,3.6251428558465872,6.802741731263022,4.2165804412663555,3.6251428558465824,12.982879783736642,6.912486910324995,3.936157311500125,12.98287978373665,6.912486910325022,3.936157311500133
83,1:23:00,60,33.08841186131288,34.32687696765472,34.520003353536836,33.186418549725175,32.20006743396325,35.26445986417233,32.948949107547485,32.78444743297531,32.599981194457186,32.94894910754748,32.784447432975355,32.59998119445719,32.686003489303815,32.359431628348595,32.308376716580206,32.686003489303815,32.35943162834862,32.30837671658024,37.00687180700251,36.60580676619755,36.74547730267249,36.81987439550571,37.01112742863418,35.92147309673451,35.601244828688316,33.6400289417723,35.92147309673448,35.60124482868834,33.64002894177229,36.22186486225982,35.99639231552008,33.090099531706876,36.22186486225987,35.996392315520126,33.09009953170691,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009179267377737211,270.22675238524573,96.87718378322623,9.778208972189068,8.21943958098959,2.1942610146387116,10.18869421553292,11.055118447504555,16.314550445612454,6.7885296370953085,4.198626239851426,3.579452433403745,6.7885296370953006,4.198626239851431,3.579452433403745,12.955886730814507,6.8912377153147615,3.8954291472411318,12.95588673081452,6.89123771531479,3.895429147241144
84,1:24:00,60,33.05004381072805,34.31160146954362,34.51642950853128,33.15432206113162,32.16621588820935,35.2546018780446,32.92535987070437,32.73913316953581,32.45120844547381,32.92535987070436,32.73913316953581,32.45120844547382,32.66203805207905,32.32584204057669,32.18351647636466,32.662038052079055,32.325842040576696,32.1835164763647,37.00550200354672,36.606811902426294,36.7440542647133,36.81905810124033,37.011155564431334,35.90722735332739,35.569346802207626,33.493727056892254,35.90722735332737,35.569346802207654,33.493727056892254,36.207845763735996,35.975911599376296,32.962446780184465,36.20784576373604,35.97591159937634,32.96244678018451,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009170926572740525,270.20079646989046,97.15696325117617,9.806448254101555,8.210065283832115,2.193713160641633,10.162508428444223,11.022639629783724,16.303349569734145,6.775369250194358,4.182486560357396,3.536060679361246,6.775369250194354,4.18248656035741,3.5360606793612477,12.930347997845693,6.871460662713994,3.8557052702780195,12.930347997845693,6.8714606627140045,3.855705270278032
85,1:25:00,60,33.013576123652015,34.297306450526484,34.51288331026779,33.124122408950925,32.13467563296604,35.2452643669783,32.903245512496525,32.697290609113466,32.30886935161447,32.9032455124965,32.697290609113494,32.30886935161447,32.63922220543585,32.2942461685614,32.06161192777792,32.63922220543587,32.29424616856136,32.06161192777794,37.00392215420368,36.60751466021042,36.74251747790684,36.818107220777996,37.01110468888594,35.893399544122396,35.537625054856136,33.352844798743085,35.89339954412236,35.53762505485616,33.352844798743085,36.19393997132282,35.955470205549084,32.837613122774265,36.19393997132287,35.95547020554912,32.83761312277431,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009163520285308277,270.1907632802474,97.4347661570177,9.834488033545167,8.201297322714103,2.193171760405833,10.137879922643117,10.992400452396861,16.292750073061942,6.763103345988575,4.167772932467076,3.4946850329297385,6.763103345988572,4.167772932467076,3.4946850329297403,12.90610948135497,6.85295498554079,3.816952549400442,12.906109481354983,6.852954985540793,3.816952549400456
86,1:26:00,60,32.97881717307329,34.283923238819966,34.50935733750908,33.095694701926845,32.105267406869736,35.23641224591721,32.88241133226676,32.65822909050866,32.17246128436967,32.88241133226672,32.65822909050871,32.172461284369646,32.61744012424936,32.26438317401785,31.94257192856698,32.617440124249384,32.264383174017816,31.942571928567006,37.00216781587997,36.607959182076776,36.74087293859307,36.81702941725939,37.01096900863821,35.87997961938076,35.50613669838412,33.217218970042325,35.87997961938075,35.50613669838415,33.21721897004231,36.180152227582624,35.93508463976634,32.71553734490705,36.18015222758266,35.93508463976639,32.715537344907084,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009156948582673357,270.19490731162483,97.71092385705492,9.862361755662082,8.193092808582293,2.1926345588927827,10.114710463947862,10.964231063784206,16.28271075252576,6.7516057808531045,4.154189887159516,3.455130904832079,6.751605780853088,4.154189887159527,3.455130904832079,12.883036545281733,6.835550519493458,3.7791393055980427,12.883036545281758,6.835550519493434,3.7791393055980493
87,1:27:00,60,32.94560638025073,34.27138887253148,34.50584854712201,33.0689185765252,32.07782294579892,35.2280134361781,32.86269985783679,32.621421648366294,32.04158827217581,32.86269985783673,32.62142164836636,32.04158827217578,32.596590653050875,32.23603183527896,31.826310430431462,32.59659065305089,32.23603183527893,31.826310430431498,37.00026725152784,36.608179919430846,36.73912719156555,36.815832774550444,37.010744790575316,35.86695631997561,35.474925788277986,33.086655152813,35.86695631997561,35.474925788278014,33.086655152812995,36.166486481067004,35.91476898600036,32.596158229428625,36.16648648106704,35.914768986000404,32.59615822942867,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.009151125864326037,270.21172919306997,97.98560630672283,9.890086574746993,8.185412199946722,2.19210043167047,10.092903602126828,10.937970305442388,16.2731937991065,6.740775066064195,4.14151249803729,3.417254337432808,6.74077506606417,4.141512498037306,3.417254337432803,12.861011651523906,6.819103097421752,3.742235596920227,12.861011651523924,6.819103097421735,3.742235596920236
